Gene	Length(codons)	Average reads (per codon)	Sum of reads
YBR269C	139	24.8992805755	3461
YBR271W	420	6.20238095238	2605
YBR272C	481	5.85031185031	2814
YBR273C	437	11.8077803204	5160
YBR274W	528	2.75	1452
YBR275C	1917	1.54199269692	2956
YBR276C	808	1.27351485149	1029
YBR278W	202	7.21287128713	1457
YBR279W	446	14.331838565	6392
YBR280C	638	1.58463949843	1011
YBR281C	879	5.73606370876	5042
YBR282W	147	19.5578231293	2875
YBR283C	491	61.1568228106	30028
YBR286W	538	157.576208178	84776
YBR287W	428	10.9953271028	4706
YBR288C	484	9.85330578512	4769
YBR290W	322	9.48447204969	3054
YBR291C	300	4.51	1353
YBR296C	575	5.62956521739	3237
YCL001W	189	42.5978835979	8051
YCL005W	257	3.20233463035	823
YCL008C	386	5.33937823834	2061
YCL009C	310	119.138709677	36933
YCL010C	260	7.50769230769	1952
YCL011C	428	29.5046728972	12628
YCL014W	1637	2.90531459988	4756
YCL016C	381	3.26509186352	1244
YCL017C	498	26.2791164659	13087
YCL024W	1038	1.49421965318	1551
YCL026C-B	194	8.91237113402	1729
YCL027W	513	1.54580896686	793
YCL029C	441	6.24716553288	2755
YCL030C	800	41.35	33080
YCL031C	298	21.9697986577	6547
YCL032W	347	4.22478386167	1466
YCL033C	169	20.6094674556	3483
YCL034W	355	18.8338028169	6686
YCL035C	111	105.774774775	11741
YCL036W	567	2.85714285714	1620
YCL037C	435	152.250574713	66229
YCL038C	529	2.50661625709	1326
YCL039W	746	2.5308310992	1888
YCL044C	418	7.17464114833	2999
YCL045C	761	24.5781865966	18704
YCL047C	259	7.48648648649	1939
YCL049C	313	3.32907348243	1042
YCL050C	322	141.130434783	45444
YCL051W	584	2.78253424658	1625
YCL052C	417	4.59952038369	1918
YCL054W	842	15.9239904988	13408
YCL054W-A	29	11.7931034483	342
YCL055W	336	8.65773809524	2909
YCL056C	145	2.48275862069	360
YCL057C-A	98	81.6020408163	7997
YCL057W	713	22.8653576438	16303
YCL058W-A	114	19.1315789474	2181
YCL059C	317	46.7476340694	14819
YCL061C	1097	3.14585232452	3451
YCL063W	424	4.79952830189	2035
YCL064C	361	149.623268698	54014
YCR002C	323	34.8513931889	11257
YCR003W	184	12.5054347826	2301
YCR004C	248	79.5241935484	19722
YCR005C	461	38.4251626898	17714
YCR008W	604	6.37251655629	3849
YCR009C	266	50.8646616541	13530
YCR011C	1050	9.4980952381	9973
YCR012W	417	3421.69784173	1426848
YCR015C	318	2.88679245283	918
YCR016W	291	22.6907216495	6603
YCR017C	954	7.73165618449	7376
YCR018C	222	5.84234234234	1297
YCR019W	364	2.55769230769	931
YCR020C-A	89	23.7640449438	2115
YCR020W-B	79	17.9746835443	1420
YCR023C	612	1.7385620915	1064
YCR024C	493	1.36511156187	673
YCR026C	743	3.71870794078	2763
YCR027C	210	5.05714285714	1062
YCR028C	513	3.98830409357	2046
YCR030C	871	9.31343283582	8112
YCR033W	1227	3.05052974735	3743
YCR034W	348	66.066091954	22991
YCR035C	395	13.3392405063	5269
YCR036W	334	12.5628742515	4196
YCR042C	1408	3.93181818182	5536
YCR043C	128	40.0625	5128
YCR044C	358	7.36592178771	2637
YCR046C	170	20.8294117647	3541
YCR047C	276	18.2028985507	5024
YCR048W	611	9.88052373159	6037
YCR051W	223	42.2107623318	9413
YCR052W	484	14.9979338843	7259
YCR053W	515	181.497087379	93471
YCR054C	564	4.52304964539	2551
YCR057C	924	13.9350649351	12876
YCR059C	259	11.667953668	3022
YCR060W	112	19.9017857143	2229
YCR061W	632	9.70253164557	6132
YCR063W	158	5.43037974684	858
YCR065W	565	8.33451327434	4709
YCR066W	488	1.67418032787	817
YCR067C	1066	5.76360225141	6144
YCR068W	521	2.23032629559	1162
YCR069W	319	19.1097178683	6096
YCR071C	147	14.0136054422	2060
YCR072C	516	18.1492248062	9365
YCR073W-A	316	17.5063291139	5532
YCR075C	261	3.73946360153	976
YCR075W-A	76	21.3157894737	1620
YCR076C	251	7.25498007968	1821
YCR077C	797	21.3237139272	16995
YCR081W	1428	1.39495798319	1992
YCR082W	129	35.8527131783	4625
YCR083W	128	22.96875	2940
YCR084C	714	21.9467787115	15670
YCR086W	191	9.26701570681	1770
YCR087C-A	154	46.6103896104	7178
YCR088W	593	96.7521079258	57374
YCR090C	183	23.8797814208	4370
YCR092C	1019	2.48184494603	2529
YCR093W	2109	8.17401612138	17239
YCR094W	392	8.5637755102	3357
YCR095C	363	3.76859504132	1368
YDL001W	431	4.53596287703	1955
YDL002C	204	13.8529411765	2826
YDL003W	567	7.47442680776	4238
YDL004W	161	78.7142857143	12673
YDL005C	432	8.50694444444	3675
YDL006W	282	8.24822695035	2326
YDL007W	438	59.0365296804	25858
YDL008W	166	12.0060240964	1993
YDL010W	232	10.9612068966	2543
YDL013W	620	2.95	1829
YDL015C	311	65.4565916399	20357
YDL017W	508	2.45669291339	1248
YDL018C	226	11.1548672566	2521
YDL019C	1284	5.00700934579	6429
YDL020C	532	12.3364661654	6563
YDL021W	312	2.65705128205	829
YDL022W	392	75.1887755102	29474
YDL025C	621	2.28019323671	1416
YDL027C	421	2.0593824228	867
YDL028C	765	2.64052287582	2020
YDL030W	531	3.36534839925	1787
YDL031W	996	16.9176706827	16850
YDL033C	418	1.32775119617	555
YDL036C	463	4.05399568035	1877
YDL040C	855	27.2374269006	23288
YDL042C	563	5.72824156306	3225
YDL043C	267	9.93632958801	2653
YDL044C	441	3.10430839002	1369
YDL045C	307	5.00977198697	1538
YDL045W-A	96	26.0520833333	2501
YDL046W	174	50.1264367816	8722
YDL047W	312	18.0993589744	5647
YDL051W	276	89.4384057971	24685
YDL052C	304	26.1019736842	7935
YDL053C	186	29.3010752688	5450
YDL054C	487	4.26899383984	2079
YDL055C	362	552.428176796	199979
YDL056W	834	3.45323741007	2880
YDL057W	329	2.92401215805	962
YDL058W	1791	5.47347850363	9803
YDL059C	239	2.25941422594	540
YDL060W	789	16.0278833967	12646
YDL063C	621	13.1191626409	8147
YDL065C	343	17.5655976676	6025
YDL066W	429	87.9044289044	37711
YDL067C	60	85.9166666667	5155
YDL069C	230	1.62608695652	374
YDL070W	639	13.2723004695	8481
YDL072C	204	43.6617647059	8907
YDL073W	985	1.50050761421	1478
YDL074C	701	9.84593437946	6902
YDL076C	295	7.42372881356	2190
YDL077C	1050	1.70476190476	1790
YDL078C	344	40.3837209302	13892
YDL084W	447	207.4049217	92710
YDL085C-A	69	45.8405797101	3163
YDL086W	274	25.102189781	6878
YDL087C	262	4.08015267176	1069
YDL088C	529	8.20415879017	4340
YDL089W	485	2.89896907216	1406
YDL090C	432	4.39814814815	1900
YDL091C	456	2.1798245614	994
YDL092W	147	43.0204081633	6324
YDL093W	744	4.64112903226	3453
YDL095W	818	36.1136919315	29541
YDL097C	435	56.5885057471	24616
YDL098C	195	5.98461538462	1167
YDL099W	342	19.9970760234	6839
YDL100C	355	120.704225352	42850
YDL101C	514	5.24513618677	2696
YDL102W	1098	6.5664845173	7210
YDL103C	478	26.9016736402	12859
YDL105W	403	2.28535980149	921
YDL107W	352	2.04829545455	721
YDL110C	151	11.3907284768	1720
YDL111C	266	17.6315789474	4690
YDL112W	1437	7.07863604732	10172
YDL113C	641	3.1248049922	2003
YDL116W	727	8.00137551582	5817
YDL117W	886	4.01805869074	3560
YDL119C	308	2.91883116883	899
YDL120W	175	25.8685714286	4527
YDL121C	150	35.72	5358
YDL122W	810	9.17654320988	7433
YDL123W	141	10.0638297872	1419
YDL124W	313	49.7731629393	15579
YDL126C	836	162.369617225	135741
YDL127W	309	5.68608414239	1757
YDL128W	412	19.4951456311	8032
YDL129W	292	2.80479452055	819
YDL130W-A	87	25.4137931034	2211
YDL132W	816	11.3370098039	9251
YDL133W	438	2.86073059361	1253
YDL135C	203	46.1034482759	9359
YDL139C	224	3.55803571429	797
YDL140C	1734	22.7329873126	39419
YDL141W	691	7.6512301013	5287
YDL142C	284	3.83098591549	1088
YDL143W	529	63.3686200378	33522
YDL144C	357	9.24649859944	3301
YDL145C	1202	27.3178036606	32836
YDL146W	492	1.79471544715	883
YDL147W	446	57.5089686099	25649
YDL148C	811	20.32675709	16485
YDL150W	423	13.4373522459	5684
YDL153C	611	23.875613748	14588
YDL155W	428	6.46962616822	2769
YDL156W	523	2.6137667304	1367
YDL157C	119	60.8403361345	7240
YDL159W	516	3.9496124031	2038
YDL160C	507	70.9704142012	35982
YDL160C-A	81	16.8765432099	1367
YDL164C	756	6.15079365079	4650
YDL165W	192	24.0625	4620
YDL166C	198	28.9797979798	5738
YDL167C	720	8.275	5958
YDL168W	387	42.3695090439	16397
YDL170W	529	2.20415879017	1166
YDL171C	2146	14.9259086673	32031
YDL174C	588	4.78401360544	2813
YDL175C	345	6.49565217391	2241
YDL176W	709	1.08462623413	769
YDL177C	171	3.43274853801	587
YDL178W	531	9.81167608286	5210
YDL179W	305	6.5737704918	2005
YDL180W	548	1.80839416058	991
YDL181W	86	10.0813953488	867
YDL183C	321	1.23052959502	395
YDL185W	1072	205.095149254	219862
YDL189W	458	8.43013100437	3861
YDL190C	962	9.27442827443	8922
YDL193W	376	14.460106383	5437
YDL195W	1274	34.2064364207	43579
YDL197C	526	1.16349809886	612
YDL198C	301	18.3089700997	5511
YDL200C	189	5.92592592593	1120
YDL201W	287	30.5296167247	8762
YDL202W	250	10.268	2567
YDL203C	624	4.0016025641	2497
YDL205C	328	14.0426829268	4606
YDL207W	539	4.92022263451	2652
YDL208W	157	157.789808917	24773
YDL209C	340	3.13529411765	1066
YDL211C	373	1.12064343164	418
YDL212W	211	59.0142180095	12452
YDL213C	226	40.8716814159	9237
YDL215C	1093	3.60475754803	3940
YDL216C	441	1.29931972789	573
YDL217C	208	13.7980769231	2870
YDL220C	925	1.04216216216	964
YDL224C	650	6.16923076923	4010
YDL225W	552	17.7119565217	9777
YDL226C	353	51.7677053824	18274
YDL227C	587	16.6831345826	9793
YDL230W	336	4.47916666667	1505
YDL232W	37	86.1351351351	3187
YDL233W	459	3.19825708061	1468
YDL235C	168	32.4107142857	5445
YDL236W	313	42.3258785942	13248
YDL237W	391	12.7647058824	4991
YDL238C	490	0.965306122449	473
YDL240W	1018	1.78781925344	1820
YDL241W	124	11.5725806452	1435
YDR002W	202	312.896039604	63205
YDR003W	211	6.21327014218	1311
YDR004W	461	1.38177874187	637
YDR006C	902	4.5199556541	4077
YDR007W	225	10.6888888889	2405
YDR011W	1502	10.7496671105	16146
YDR013W	209	6.84688995215	1431
YDR014W	648	1.50925925926	978
YDR016C	95	15.7052631579	1492
YDR017C	1051	5.0875356803	5347
YDR019C	401	17.578553616	7049
YDR020C	233	6.48497854077	1511
YDR021W	400	5.7925	2317
YDR022C	197	3.45685279188	681
YDR023W	463	225.855291577	104571
YDR027C	890	2.74943820225	2447
YDR028C	1015	10.3123152709	10467
YDR031W	122	8.51639344262	1039
YDR032C	199	99.9899497487	19898
YDR034C	791	4.10240202276	3245
YDR034W-B	52	1.28846153846	67
YDR035W	371	45.1752021563	16760
YDR036C	501	10.2694610778	5145
YDR037W	592	235.851351351	139624
YDR041W	204	13.387254902	2731
YDR043C	232	4.15517241379	964
YDR044W	329	31.0303951368	10209
YDR045C	111	33.3243243243	3699
YDR046C	605	14.1752066116	8576
YDR047W	363	13.4903581267	4897
YDR049W	633	5.02211690363	3179
YDR050C	249	2526.35341365	629062
YDR051C	335	10.4656716418	3506
YDR052C	705	4.38581560284	3092
YDR054C	296	26.3851351351	7810
YDR055W	445	32.0426966292	14259
YDR056C	206	27.8106796117	5729
YDR057W	543	4.1546961326	2256
YDR058C	327	1.78899082569	585
YDR060W	1026	23.5623781676	24175
YDR061W	540	4.28518518519	2314
YDR062W	562	22.1103202847	12426
YDR063W	150	27.0133333333	4052
YDR065W	366	1.34699453552	493
YDR066C	197	2.8883248731	569
YDR067C	225	4.29333333333	966
YDR069C	927	1.8597626753	1724
YDR070C	94	0.893617021277	84
YDR071C	192	99.609375	19125
YDR072C	528	8.45833333333	4466
YDR074W	897	9.86064659978	8845
YDR075W	309	6.84466019417	2115
YDR078C	224	1.65625	371
YDR079C-A	73	16.7123287671	1220
YDR079W	112	13.0982142857	1467
YDR081C	926	2.76781857451	2563
YDR083W	393	19.0356234097	7481
YDR084C	200	17.125	3425
YDR086C	81	258.839506173	20966
YDR087C	279	37.5913978495	10488
YDR088C	383	4.55613577023	1745
YDR089W	870	4.56551724138	3972
YDR090C	311	4.66237942122	1450
YDR091C	609	44.4597701149	27076
YDR096W	895	2.32625698324	2082
YDR097C	1243	6.37489943685	7924
YDR098C	251	70.6693227092	17738
YDR100W	144	32.2847222222	4649
YDR101C	594	30.4545454545	18090
YDR103W	918	4.03812636166	3707
YDR105C	474	6.13924050633	2910
YDR107C	673	3.16790490342	2132
YDR108W	699	2.1330472103	1491
YDR109C	716	1.81983240223	1303
YDR110W	567	5.04585537919	2861
YDR111C	508	3.63976377953	1849
YDR113C	374	8.58556149733	3211
YDR115W	106	24.6603773585	2614
YDR116C	286	9.47552447552	2710
YDR117C	566	10.4681978799	5925
YDR119W	769	14.8738621586	11438
YDR119W-A	67	0.89552238806	60
YDR120C	571	21.8248686515	12462
YDR121W	197	21.6395939086	4263
YDR122W	1065	4.2985915493	4578
YDR123C	305	3.5606557377	1086
YDR127W	1589	25.4203901825	40393
YDR128W	1149	1.63446475196	1878
YDR130C	292	5.58904109589	1632
YDR131C	557	1.28725314183	717
YDR132C	496	1.43346774194	711
YDR135C	1516	6.60290237467	10010
YDR137W	664	2.5843373494	1716
YDR138W	753	3.5166002656	2648
YDR140W	222	10.0810810811	2238
YDR141C	1699	4.24543849323	7213
YDR142C	376	1.90957446809	718
YDR143C	611	7.8968903437	4825
YDR144C	597	13.3701842546	7982
YDR146C	710	8.75633802817	6217
YDR147W	535	4.7476635514	2540
YDR148C	464	30.2478448276	14035
YDR151C	326	13.6840490798	4461
YDR152W	266	30.6428571429	8151
YDR153C	412	18.8470873786	7765
YDR158W	366	189.12568306	69220
YDR159W	1302	1.5069124424	1962
YDR161W	388	27.3298969072	10604
YDR162C	237	10.6497890295	2524
YDR163W	176	9.35227272727	1646
YDR164C	725	3.97103448276	2879
YDR165W	445	26.5550561798	11817
YDR166C	972	4.52057613169	4394
YDR167W	207	21.9661835749	4547
YDR168W	507	41.4773175542	21029
YDR169C	514	5.50778210117	2831
YDR171W	376	7.86436170213	2957
YDR172W	686	99.250728863	68086
YDR175C	320	10.675	3416
YDR176W	703	5.29587482219	3723
YDR177W	216	59.2083333333	12789
YDR178W	182	18.1428571429	3302
YDR179C	163	4.63803680982	756
YDR179W-A	464	1.64870689655	765
YDR180W	1494	2.16599732262	3236
YDR181C	482	2.48340248963	1197
YDR182W	492	9.86788617886	4855
YDR183W	231	7.4025974026	1710
YDR185C	180	1.48888888889	268
YDR188W	547	64.4771480804	35269
YDR189W	667	14.9385307346	9964
YDR190C	464	48.6702586207	22583
YDR191W	371	2.4204851752	898
YDR192C	431	8.48955916473	3659
YDR194C	665	11.8120300752	7855
YDR195W	534	5.84269662921	3120
YDR196C	242	9.71900826446	2352
YDR197W	390	2.15897435897	842
YDR198C	480	3.12916666667	1502
YDR200C	605	2.6694214876	1615
YDR201W	166	11.1084337349	1844
YDR202C	352	4.5	1584
YDR204W	336	7.13392857143	2397
YDR205W	725	2.55448275862	1852
YDR206W	885	3.48813559322	3087
YDR207C	837	4.10872162485	3439
YDR208W	780	6.86538461538	5355
YDR211W	713	21.2959326788	15184
YDR212W	560	68.3196428571	38259
YDR213W	914	2.9715536105	2716
YDR214W	351	66.4301994302	23317
YDR216W	1324	1.32552870091	1755
YDR217C	1310	2.85954198473	3746
YDR219C	466	3.88197424893	1809
YDR221W	703	5.54623044097	3899
YDR222W	416	5.28846153846	2200
YDR226W	223	491.02690583	109499
YDR227W	1359	2.26269315673	3075
YDR229W	454	6.1013215859	2770
YDR231C	206	6.96601941748	1435
YDR232W	549	30.5646630237	16780
YDR233C	296	149.763513514	44330
YDR234W	694	11.7449567723	8151
YDR235W	545	3.31743119266	1808
YDR236C	219	6.63470319635	1453
YDR237W	293	10.1058020478	2961
YDR238C	974	34.5636550308	33665
YDR239C	788	3.61040609137	2845
YDR240C	493	3.21703853955	1586
YDR243C	589	3.57385398981	2105
YDR244W	613	6.07504078303	3724
YDR245W	394	15.116751269	5956
YDR246W	220	8.72272727273	1919
YDR248C	194	9.55154639175	1853
YDR249C	374	1.13636363636	425
YDR251W	831	4.34055354994	3607
YDR254W	459	1.72331154684	791
YDR255C	422	1.79146919431	756
YDR257C	495	7.29292929293	3610
