Gene	Length(codons)	Average reads (per codon)	Sum of reads
YBL107C	197	8.28934010152	1633
YBR002C	287	9.55052264808	2741
YBR003W	474	5.00210970464	2371
YBR004C	434	4.29953917051	1866
YBR005W	214	3.68691588785	789
YBR006W	498	2.69076305221	1340
YBR007C	737	2.76933514247	2041
YBR011C	288	733.84375	211347
YBR012C	140	3.8	532
YBR014C	204	22.2843137255	4546
YBR015C	598	17.754180602	10617
YBR021W	634	2.18296529968	1384
YBR022W	178	8.75280898876	1558
YBR023C	1166	5.67667238422	6619
YBR024W	302	3.92052980132	1184
YBR025C	395	315.248101266	124523
YBR026C	381	20.2572178478	7718
YBR028C	526	5.11596958175	2691
YBR029C	458	14.2445414847	6524
YBR030W	553	3.50090415913	1936
YBR034C	349	38.4785100287	13429
YBR035C	229	59.5065502183	13627
YBR036C	411	21.895377129	8999
YBR037C	296	5.94932432432	1761
YBR038W	964	10.5923236515	10211
YBR039W	312	61.7435897436	19264
YBR041W	670	6.18358208955	4143
YBR042C	398	7.45979899497	2969
YBR044C	573	1.75741710297	1007
YBR046C	335	15.5164179104	5198
YBR047W	176	5.60227272727	986
YBR049C	811	19.5240443896	15834
YBR052C	211	40.0047393365	8441
YBR053C	359	14.2896935933	5130
YBR055C	900	3.10777777778	2797
YBR056W	502	10.3685258964	5205
YBR056W-A	67	3.68656716418	247
YBR057C	367	8.41961852861	3090
YBR058C	782	10.168797954	7952
YBR058C-A	81	71.4691358025	5789
YBR059C	1109	7.09738503156	7871
YBR060C	621	5.34460547504	3319
YBR061C	311	21.1672025723	6583
YBR065C	365	5.04383561644	1841
YBR066C	221	12.2714932127	2712
YBR067C	211	184.82464455	38998
YBR068C	610	32.1327868852	19601
YBR069C	620	30.6790322581	19021
YBR070C	238	5.85294117647	1393
YBR071W	212	18.2075471698	3860
YBR072W	215	7.66511627907	1648
YBR073W	959	7.4953076121	7188
YBR074W	977	6.54452405322	6394
YBR077C	163	19.0	3097
YBR079C	965	52.0901554404	50267
YBR080C	759	27.4400527009	20827
YBR081C	1333	3.19579894974	4260
YBR083W	487	10.7433264887	5232
YBR084W	976	27.8483606557	27180
YBR085C-A	86	61.4651162791	5286
YBR086C	947	13.2196409715	12519
YBR087W	355	15.8338028169	5621
YBR088C	259	65.5173745174	16969
YBR091C	110	17.9636363636	1976
YBR094W	754	6.9350132626	5229
YBR095C	431	5.89327146172	2540
YBR096W	231	28.6406926407	6616
YBR098W	692	1.41329479769	978
YBR101C	291	44.8316151203	13046
YBR102C	754	5.81564986737	4385
YBR103W	536	4.56529850746	2447
YBR104W	330	14.1272727273	4662
YBR105C	363	4.5041322314	1635
YBR106W	189	339.211640212	64111
YBR107C	246	1.34146341463	330
YBR109C	148	254.466216216	37661
YBR110W	450	6.84888888889	3082
YBR111C	232	52.6551724138	12216
YBR114W	791	1.50695322377	1192
YBR115C	1393	21.6087580761	30101
YBR120C	163	8.24539877301	1344
YBR122C	178	20.7247191011	3689
YBR123C	650	5.18615384615	3371
YBR125C	394	6.66751269036	2627
YBR126C	496	42.3266129032	20994
YBR127C	518	227.969111969	118088
YBR129C	329	5.48024316109	1803
YBR130C	426	13.0821596244	5573
YBR131W	705	1.51914893617	1071
YBR132C	597	2.46733668342	1473
YBR133C	828	3.75966183575	3113
YBR137W	180	21.9777777778	3956
YBR138C	525	2.8380952381	1490
YBR139W	509	10.9862475442	5592
YBR140C	3093	1.22146783059	3778
YBR141C	338	5.56804733728	1882
YBR141W-A	32	1.46875	47
YBR142W	774	14.8475452196	11492
YBR143C	438	122.271689498	53555
YBR146W	279	13.8207885305	3856
YBR149W	345	51.3333333333	17710
YBR151W	317	14.5772870662	4621
YBR152W	292	3.34589041096	977
YBR153W	245	3.59591836735	881
YBR154C	216	99.4074074074	21472
YBR155W	386	22.8367875648	8815
YBR156C	699	2.4635193133	1722
YBR157C	256	5.09375	1304
YBR158W	550	13.6745454545	7521
YBR159W	348	36.8333333333	12818
YBR160W	299	21.2842809365	6364
YBR161W	377	3.38726790451	1277
YBR162C	456	126.682017544	57767
YBR162W-A	66	118.0	7788
YBR164C	184	48.5815217391	8939
YBR165W	278	6.39208633094	1777
YBR166C	453	11.7174392936	5308
YBR167C	141	9.08510638298	1281
YBR168W	414	1.16425120773	482
YBR170C	581	12.2736660929	7131
YBR171W	207	31.4154589372	6503
YBR172C	741	11.4696356275	8499
YBR173C	149	81.3422818792	12120
YBR175W	316	5.16772151899	1633
YBR176W	313	9.1821086262	2874
YBR177C	452	15.6946902655	7094
YBR179C	856	3.49299065421	2990
YBR183W	317	1.44794952681	459
YBR185C	279	6.50537634409	1815
YBR187W	281	34.9074733096	9809
YBR188C	141	12.304964539	1735
YBR191W-A	25	4.8	120
YBR192W	378	6.24867724868	2362
YBR193C	224	9.67857142857	2168
YBR194W	124	5.87903225806	729
YBR195C	423	5.47990543735	2318
YBR196C	555	811.342342342	450295
YBR197C	218	7.52293577982	1640
YBR198C	799	10.8961201502	8706
YBR199W	465	13.7225806452	6381
YBR200W	552	7.32246376812	4042
YBR201C-A	68	2.04411764706	139
YBR201W	212	4.35377358491	923
YBR204C	376	4.02393617021	1513
YBR207W	466	10.5858369099	4933
YBR210W	143	11.5664335664	1654
YBR211C	325	5.31076923077	1726
YBR213W	275	5.05818181818	1391
YBR214W	528	5.78977272727	3057
YBR216C	675	4.5362962963	3062
YBR217W	187	2.2513368984	421
YBR221C	367	131.223433243	48159
YBR222C	544	20.0275735294	10895
YBR223C	545	1.01651376147	554
YBR227C	521	6.97696737044	3635
YBR228W	305	1.84262295082	562
YBR229C	955	7.18534031414	6862
YBR230W-A	67	14.2388059701	954
YBR231C	304	5.60855263158	1705
YBR233W	414	7.47826086957	3096
YBR233W-A	95	15.0105263158	1426
YBR234C	385	46.8883116883	18052
YBR235W	1121	1.63068688671	1828
YBR236C	437	10.3661327231	4530
YBR237W	850	1.50588235294	1280
YBR238C	732	5.3087431694	3886
YBR239C	530	1.6320754717	865
YBR241C	489	2.42944785276	1188
YBR242W	239	16.0753138075	3842
YBR243C	449	7.15144766147	3211
YBR244W	163	47.736196319	7781
YBR245C	1130	13.0424778761	14738
YBR246W	388	7.62371134021	2958
YBR247C	484	29.0805785124	14075
YBR248C	553	23.1157323689	12783
YBR249C	371	184.204851752	68340
YBR251W	308	10.1720779221	3133
YBR252W	148	73.277027027	10845
YBR253W	122	11.0491803279	1348
YBR254C	176	13.0227272727	2292
YBR255W	695	1.48057553957	1029
YBR256C	239	17.5146443515	4186
YBR257W	280	7.11071428571	1991
YBR258C	143	4.45454545455	637
YBR260C	667	5.80059970015	3869
YBR261C	233	37.4849785408	8734
YBR262C	107	13.6074766355	1456
YBR263W	491	81.1038696538	39822
YBR264C	200	10.19	2038
YBR265W	321	16.4143302181	5269
YBR267W	394	22.5279187817	8876
YBR268W	106	25.5754716981	2711
YBR269C	139	28.7410071942	3995
YBR271W	420	7.12142857143	2991
YBR272C	481	5.73804573805	2760
YBR273C	437	13.0022883295	5682
YBR274W	528	2.89583333333	1529
YBR275C	1917	1.60041731873	3068
YBR276C	808	1.40717821782	1137
YBR279W	446	16.4910313901	7355
YBR280C	638	1.59247648903	1016
YBR281C	879	5.75995449374	5063
YBR282W	147	20.3605442177	2993
YBR283C	491	62.2871690428	30583
YBR286W	538	173.109665428	93133
YBR287W	428	11.3878504673	4874
YBR288C	484	10.4173553719	5042
YBR290W	322	10.3944099379	3347
YBR291C	300	4.64333333333	1393
YBR296C	575	5.97739130435	3437
YCL001W	189	43.3333333333	8190
YCL005W	257	3.48638132296	896
YCL008C	386	6.0103626943	2320
YCL009C	310	136.406451613	42286
YCL010C	260	8.49230769231	2208
YCL011C	428	30.8644859813	13210
YCL014W	1637	3.30482590104	5410
YCL016C	381	3.69816272966	1409
YCL017C	498	30.9136546185	15395
YCL024W	1038	1.57610789981	1636
YCL026C-B	194	10.9948453608	2133
YCL029C	441	6.75056689342	2977
YCL030C	800	42.5725	34058
YCL031C	298	24.0704697987	7173
YCL032W	347	4.50432276657	1563
YCL033C	169	21.6272189349	3655
YCL034W	355	20.1492957746	7153
YCL035C	111	109.585585586	12164
YCL036W	567	3.27513227513	1857
YCL037C	435	171.418390805	74567
YCL038C	529	2.59924385633	1375
YCL039W	746	2.64343163539	1972
YCL044C	418	8.38516746411	3505
YCL045C	761	26.0315374507	19810
YCL047C	259	8.00772200772	2074
YCL049C	313	3.1054313099	972
YCL050C	322	151.397515528	48750
YCL051W	584	3.05993150685	1787
YCL052C	417	4.88729016787	2038
YCL054W	842	16.3076009501	13731
YCL054W-A	29	11.4827586207	333
YCL055W	336	8.8869047619	2986
YCL056C	145	2.33103448276	338
YCL057C-A	98	92.5306122449	9068
YCL057W	713	24.713884993	17621
YCL058W-A	114	21.1666666667	2413
YCL059C	317	51.2018927445	16231
YCL061C	1097	3.82497721057	4196
YCL063W	424	5.52830188679	2344
YCL064C	361	158.487534626	57214
YCR002C	323	37.3653250774	12069
YCR003W	184	12.3586956522	2274
YCR004C	248	86.6653225806	21493
YCR005C	461	39.7418655098	18321
YCR008W	604	7.45033112583	4500
YCR009C	266	50.8421052632	13524
YCR011C	1050	10.2323809524	10744
YCR012W	417	3664.55155875	1528118
YCR015C	318	3.00943396226	957
YCR016W	291	24.8419243986	7229
YCR017C	954	7.96960167715	7603
YCR018C	222	6.97297297297	1548
YCR019W	364	2.58241758242	940
YCR020C-A	89	25.2808988764	2250
YCR020W-B	79	19.0253164557	1503
YCR023C	612	1.91339869281	1171
YCR024C	493	1.3630831643	672
YCR026C	743	3.63795423957	2703
YCR027C	210	5.46666666667	1148
YCR028C	513	4.23586744639	2173
YCR030C	871	9.22732491389	8037
YCR033W	1227	3.29258353708	4040
YCR034W	348	62.4454022989	21731
YCR035C	395	14.7670886076	5833
YCR036W	334	12.7185628743	4248
YCR042C	1408	3.95738636364	5572
YCR043C	128	40.4140625	5173
YCR044C	358	7.65363128492	2740
YCR046C	170	23.8529411765	4055
YCR047C	276	21.2934782609	5877
YCR048W	611	11.9410801964	7296
YCR051W	223	47.1659192825	10518
YCR052W	484	17.5723140496	8505
YCR053W	515	190.900970874	98314
YCR054C	564	4.65602836879	2626
YCR057C	924	15.3138528139	14150
YCR059C	259	12.8725868726	3334
YCR060W	112	22.3214285714	2500
YCR063W	158	5.91139240506	934
YCR065W	565	9.32389380531	5268
YCR066W	488	1.76024590164	859
YCR068W	521	2.18618042226	1139
YCR069W	319	20.2664576803	6465
YCR071C	147	14.3469387755	2109
YCR072C	516	21.3604651163	11022
YCR073W-A	316	18.8702531646	5963
YCR075C	261	3.85823754789	1007
YCR075W-A	76	23.2236842105	1765
YCR076C	251	8.06374501992	2024
YCR077C	797	24.6198243413	19622
YCR079W	443	1.02708803612	455
YCR081W	1428	1.44607843137	2065
YCR082W	129	40.7286821705	5254
YCR083W	128	22.5390625	2885
YCR084C	714	24.5742296919	17546
YCR086W	191	10.0314136126	1916
YCR088W	593	113.333895447	67207
YCR090C	183	24.7322404372	4526
YCR092C	1019	2.48282630029	2530
YCR093W	2109	8.70791844476	18365
YCR094W	392	9.77295918367	3831
YCR095C	363	3.99173553719	1449
YDL001W	431	4.83294663573	2083
YDL002C	204	14.9705882353	3054
YDL003W	567	8.27865961199	4694
YDL004W	161	81.3291925466	13094
YDL006W	282	8.23404255319	2322
YDL007W	438	61.2853881279	26843
YDL008W	166	12.9096385542	2143
YDL010W	232	11.4353448276	2653
YDL013W	620	3.37419354839	2092
YDL015C	311	70.2668810289	21853
YDL017W	508	2.77952755906	1412
YDL018C	226	11.0973451327	2508
YDL019C	1284	5.31931464174	6830
YDL020C	532	13.5620300752	7215
YDL021W	312	2.69871794872	842
YDL022W	392	76.4362244898	29963
YDL025C	621	2.59581320451	1612
YDL027C	421	2.06650831354	870
YDL028C	765	2.98169934641	2281
YDL030W	531	3.73258003766	1982
YDL031W	996	18.5732931727	18499
YDL033C	418	1.52153110048	636
YDL036C	463	4.50755939525	2087
YDL040C	855	27.5461988304	23552
YDL042C	563	6.77797513321	3816
YDL043C	267	10.2584269663	2739
YDL044C	441	3.38548752834	1493
YDL045C	307	5.60260586319	1720
YDL045W-A	96	29.3541666667	2818
YDL046W	174	56.2586206897	9789
YDL047W	312	20.6506410256	6443
YDL051W	276	97.1920289855	26825
YDL052C	304	29.0	8816
YDL053C	186	31.0322580645	5772
YDL054C	487	4.4476386037	2166
YDL055C	362	591.571823204	214149
YDL056W	834	4.02997601918	3361
YDL057W	329	3.11246200608	1024
YDL058W	1791	5.80848687884	10403
YDL059C	239	2.410041841	576
YDL060W	789	17.6400506971	13918
YDL063C	621	14.694041868	9125
YDL065C	343	18.5889212828	6376
YDL066W	429	101.088578089	43367
YDL067C	60	96.2666666667	5776
YDL069C	230	1.71739130435	395
YDL070W	639	14.6572769953	9366
YDL072C	204	45.3137254902	9244
YDL073W	985	1.58274111675	1559
YDL074C	701	10.3295292439	7241
YDL076C	295	8.39322033898	2476
YDL077C	1050	1.78666666667	1876
YDL078C	344	43.6831395349	15027
YDL080C	610	1.36721311475	834
YDL084W	447	224.883668904	100523
YDL085C-A	69	48.2898550725	3332
YDL086W	274	28.7700729927	7883
YDL087C	262	4.59541984733	1204
YDL088C	529	9.23440453686	4885
YDL089W	485	2.94432989691	1428
YDL090C	432	4.61111111111	1992
YDL091C	456	2.23026315789	1017
YDL092W	147	46.2721088435	6802
YDL093W	744	4.53091397849	3371
YDL095W	818	38.8667481663	31793
YDL097C	435	59.0712643678	25696
YDL098C	195	6.26666666667	1222
YDL099W	342	22.6374269006	7742
YDL100C	355	131.276056338	46603
YDL101C	514	5.60311284047	2880
YDL102W	1098	6.92896174863	7608
YDL103C	478	29.1841004184	13950
YDL105W	403	2.50372208437	1009
YDL107W	352	1.92613636364	678
YDL110C	151	11.5761589404	1748
YDL111C	266	20.3947368421	5425
YDL112W	1437	7.31941544885	10518
YDL113C	641	3.45553822153	2215
YDL116W	727	8.66850068776	6302
YDL117W	886	4.14221218962	3670
YDL119C	308	3.06493506494	944
YDL120W	175	26.6114285714	4657
YDL121C	150	35.1266666667	5269
YDL122W	810	9.28888888889	7524
YDL123W	141	9.78723404255	1380
YDL124W	313	57.5591054313	18016
YDL126C	836	172.007177033	143798
YDL127W	309	5.92556634304	1831
YDL128W	412	21.1966019417	8733
YDL129W	292	3.21575342466	939
YDL130W-A	87	26.2988505747	2288
YDL132W	816	11.3639705882	9273
YDL133W	438	3.04109589041	1332
YDL135C	203	50.3793103448	10227
YDL139C	224	3.81696428571	855
YDL140C	1734	24.8079584775	43017
YDL141W	691	8.19536903039	5663
YDL142C	284	4.21478873239	1197
YDL143W	529	66.3553875236	35102
YDL144C	357	10.0364145658	3583
YDL145C	1202	28.8635607321	34694
YDL146W	492	1.90243902439	936
YDL147W	446	58.9304932735	26283
YDL148C	811	21.6559802713	17563
YDL150W	423	15.3806146572	6506
YDL153C	611	27.7495908347	16955
YDL155W	428	7.33878504673	3141
YDL156W	523	2.95028680688	1543
YDL157C	119	66.0420168067	7859
YDL159W	516	4.31395348837	2226
YDL160C	507	76.641025641	38857
YDL160C-A	81	17.9012345679	1450
YDL164C	756	6.65079365079	5028
YDL165W	192	26.5052083333	5089
YDL166C	198	31.696969697	6276
YDL167C	720	9.56527777778	6887
YDL168W	387	47.3875968992	18339
YDL170W	529	2.30812854442	1221
YDL171C	2146	11.3089468779	24269
YDL174C	588	5.25680272109	3091
YDL175C	345	7.6347826087	2634
YDL176W	709	1.15232722144	817
YDL177C	171	3.48538011696	596
YDL178W	531	10.3201506591	5480
YDL179W	305	7.27540983607	2219
YDL180W	548	1.87408759124	1027
YDL181W	86	11.0	946
YDL183C	321	1.3769470405	442
YDL185W	1072	218.11380597	233818
YDL189W	458	9.37554585153	4294
YDL190C	962	9.29106029106	8938
YDL193W	376	15.5345744681	5841
YDL195W	1274	37.1679748823	47352
YDL197C	526	1.39353612167	733
YDL198C	301	19.7109634551	5933
YDL200C	189	5.71957671958	1081
YDL201W	287	35.2404181185	10114
YDL202W	250	10.868	2717
YDL203C	624	4.56891025641	2851
YDL205C	328	14.6432926829	4803
YDL207W	539	5.68089053803	3062
YDL208W	157	175.50955414	27555
YDL209C	340	3.65588235294	1243
YDL211C	373	1.20375335121	449
YDL212W	211	63.3127962085	13359
YDL213C	226	46.0132743363	10399
YDL215C	1093	3.48398902104	3808
YDL216C	441	1.36507936508	602
YDL217C	208	15.6682692308	3259
YDL220C	925	1.15351351351	1067
YDL224C	650	6.90769230769	4490
YDL225W	552	19.0326086957	10506
YDL226C	353	57.2067988669	20194
YDL227C	587	17.9284497445	10524
YDL230W	336	4.83333333333	1624
YDL232W	37	105.243243243	3894
YDL233W	459	3.56209150327	1635
YDL234C	747	2.92101740295	2182
YDL235C	168	34.8571428571	5856
YDL236W	313	44.6549520767	13977
YDL237W	391	12.7186700767	4973
YDL240W	1018	1.75147347741	1783
YDL241W	124	12.7903225806	1586
YDR002W	202	332.014851485	67067
YDR003W	211	6.28909952607	1327
YDR004W	461	1.52277657267	702
YDR006C	902	5.20953436807	4699
YDR007W	225	10.9555555556	2465
YDR011W	1502	11.0752330226	16635
YDR013W	209	6.80861244019	1423
YDR014W	648	1.51234567901	980
YDR016C	95	16.0631578947	1526
YDR017C	1051	5.5137963844	5795
YDR019C	401	18.0399002494	7234
YDR020C	233	7.38197424893	1720
YDR021W	400	6.01	2404
YDR022C	197	3.56852791878	703
YDR023W	463	240.872570194	111524
YDR027C	890	2.88876404494	2571
YDR028C	1015	12.0729064039	12254
YDR031W	122	8.55737704918	1044
YDR032C	199	112.085427136	22305
YDR034C	791	4.44879898862	3519
YDR034W-B	52	1.44230769231	75
YDR035W	371	46.5876010782	17284
YDR036C	501	11.2894211577	5656
YDR037W	592	254.731418919	150801
YDR041W	204	13.3333333333	2720
YDR043C	232	4.53448275862	1052
YDR044W	329	30.8389057751	10146
YDR045C	111	34.5315315315	3833
YDR046C	605	15.5090909091	9383
YDR047W	363	14.7107438017	5340
YDR049W	633	5.61295418641	3553
YDR050C	249	2809.02409639	699447
YDR051C	335	11.3194029851	3792
YDR052C	705	4.58865248227	3235
YDR054C	296	29.652027027	8777
YDR055W	445	33.3887640449	14858
YDR056C	206	29.2281553398	6021
YDR057W	543	4.53406998158	2462
YDR058C	327	1.77064220183	579
YDR060W	1026	26.1695906433	26850
YDR061W	540	4.38333333333	2367
YDR062W	562	23.4733096085	13192
YDR063W	150	29.68	4452
YDR065W	366	1.24863387978	457
YDR066C	197	2.98984771574	589
YDR067C	225	4.52444444444	1018
YDR068W	311	15.0032154341	4666
YDR070C	94	0.925531914894	87
YDR071C	192	108.442708333	20821
YDR072C	528	8.02083333333	4235
YDR074W	897	9.23745819398	8286
YDR075W	309	6.94822006472	2147
YDR076W	407	1.15970515971	472
YDR078C	224	1.57142857143	352
YDR079C-A	73	17.9178082192	1308
YDR079W	112	12.25	1372
YDR081C	926	2.92656587473	2710
YDR083W	393	20.3613231552	8002
YDR084C	200	19.41	3882
YDR086C	81	278.296296296	22542
YDR087C	279	38.1146953405	10634
YDR088C	383	4.87989556136	1869
YDR089W	870	4.61034482759	4011
YDR090C	311	4.90996784566	1527
YDR091C	609	44.6568144499	27196
YDR096W	895	2.54078212291	2274
YDR097C	1243	7.17055510861	8913
YDR098C	251	78.3027888446	19654
YDR100W	144	32.8333333333	4728
YDR101C	594	33.5	19899
YDR103W	918	4.24618736383	3898
YDR105C	474	6.08227848101	2883
YDR107C	673	3.2823179792	2209
YDR108W	699	2.30472103004	1611
YDR109C	716	1.77793296089	1273
YDR110W	567	5.52380952381	3132
YDR111C	508	4.48622047244	2279
YDR113C	374	9.11764705882	3410
YDR115W	106	26.5377358491	2813
YDR116C	286	10.1223776224	2895
YDR117C	566	11.2667844523	6377
YDR119W	769	16.2379713914	12487
YDR120C	571	24.0402802102	13727
YDR121W	197	21.9492385787	4324
YDR122W	1065	4.60375586854	4903
YDR123C	305	4.03278688525	1230
YDR127W	1589	25.8986784141	41153
YDR128W	1149	1.83376849434	2107
YDR131C	557	1.26211849192	703
YDR132C	496	1.52016129032	754
YDR135C	1516	7.07189973615	10721
YDR137W	664	2.90512048193	1929
YDR138W	753	3.78353253652	2849
YDR140W	222	11.2162162162	2490
YDR141C	1699	3.90876986463	6641
YDR142C	376	2.10638297872	792
YDR143C	611	9.19312602291	5617
YDR144C	597	14.7169179229	8786
YDR146C	710	9.7323943662	6910
YDR147W	535	5.10280373832	2730
YDR148C	464	32.1896551724	14936
YDR151C	326	14.7883435583	4821
YDR152W	266	34.9360902256	9293
YDR153C	412	20.1310679612	8294
YDR158W	366	205.049180328	75048
YDR159W	1302	1.73348694316	2257
YDR161W	388	29.9484536082	11620
YDR162C	237	11.1687763713	2647
YDR163W	176	9.96022727273	1753
YDR164C	725	4.24551724138	3078
YDR165W	445	29.5168539326	13135
YDR166C	972	4.5195473251	4393
YDR167W	207	23.6473429952	4895
YDR168W	507	43.4930966469	22051
YDR169C	514	6.48054474708	3331
YDR171W	376	6.85106382979	2576
YDR172W	686	111.339650146	76379
YDR175C	320	11.034375	3531
YDR176W	703	5.68990042674	4000
YDR177W	216	62.2638888889	13449
YDR178W	182	17.3681318681	3161
YDR179C	163	5.09202453988	830
YDR179W-A	464	1.71336206897	795
YDR180W	1494	2.32061579652	3467
YDR181C	482	2.51452282158	1212
YDR182W	492	10.0995934959	4969
YDR183W	231	7.1038961039	1641
YDR185C	180	1.73888888889	313
YDR188W	547	71.7093235832	39225
YDR189W	667	16.5622188906	11047
YDR190C	464	52.0431034483	24148
YDR191W	371	2.81940700809	1046
YDR192C	431	9.91647331787	4274
YDR194C	665	12.162406015	8088
YDR195W	534	6.58988764045	3519
YDR196C	242	9.25619834711	2240
YDR197W	390	2.55641025641	997
YDR198C	480	3.14791666667	1511
YDR200C	605	2.99338842975	1811
YDR201W	166	11.8192771084	1962
YDR202C	352	5.21022727273	1834
YDR204W	336	7.75892857143	2607
YDR205W	725	2.56	1856
YDR206W	885	3.30734463277	2927
YDR207C	837	4.96176821983	4153
YDR208W	780	7.95128205128	6202
YDR211W	713	22.6577840112	16155
YDR212W	560	67.4142857143	37752
YDR213W	914	3.97483588621	3633
YDR214W	351	71.2022792023	24992
YDR216W	1324	1.9003021148	2516
YDR217C	1310	3.4358778626	4501
YDR219C	466	4.00214592275	1865
YDR221W	703	5.84637268848	4110
YDR222W	416	5.99278846154	2493
YDR226W	223	548.049327354	122215
YDR227W	1359	2.55555555556	3473
YDR229W	454	6.41629955947	2913
YDR231C	206	7.96116504854	1640
YDR232W	549	31.8360655738	17478
YDR233C	296	162.695945946	48158
YDR234W	694	11.7435158501	8150
YDR235W	545	3.40733944954	1857
YDR236C	219	7.47945205479	1638
YDR237W	293	10.638225256	3117
YDR238C	974	36.4856262834	35537
YDR239C	788	4.40355329949	3470
YDR240C	493	3.61257606491	1781
YDR243C	589	3.77928692699	2226
YDR244W	613	6.8792822186	4217
YDR245W	394	15.8426395939	6242
YDR246W	220	10.1409090909	2231
YDR248C	194	10.206185567	1980
YDR249C	374	1.45989304813	546
YDR251W	831	4.70758122744	3912
YDR254W	459	1.69281045752	777
YDR255C	422	1.90047393365	802
YDR257C	495	7.64646464646	3785
YDR258C	812	14.0160098522	11381
YDR259C	384	1.0234375	393
YDR260C	171	9.41520467836	1610
YDR261C	563	10.7335701599	6043
YDR262W	273	9.79487179487	2674
YDR264C	765	21.308496732	16301
YDR265W	338	1.84615384615	624
